timepoint_id,sample_id,beta_param,gamma_param,Infected_sol,Recovered_sol,Susceptible_sol
4,47,0.0,0.10714570432901382,0.6548987627029419,0.35036689043045044,999.994384765625
0,48,0.026073412969708443,0.1525385081768036,1.0,1.525385200096263e-11,1000.0
1,48,0.0,0.1525385081768036,0.863009512424469,0.14213405549526215,999.9967041015625
2,48,0.0,0.1525385081768036,0.7409156560897827,0.2642274796962738,999.9963989257812
3,48,0.0,0.1525385081768036,0.6360952258110046,0.36904793977737427,999.9964599609375
4,48,0.0,0.1525385081768036,0.5461040735244751,0.45903897285461426,999.9964599609375
0,49,0.027673445641994476,0.11808869987726212,1.0,1.1808870721552456e-11,1000.0
1,49,0.0,0.11808869987726212,0.8935443758964539,0.11193535476922989,999.9946899414062
2,49,0.0,0.11808869987726212,0.7940183281898499,0.21146082878112793,999.994873046875
3,49,0.0,0.11808869987726212,0.7055781483650208,0.29990091919898987,999.9948120117188
4,49,0.0,0.11808869987726212,0.6269893050193787,0.3784900903701782,999.9946899414062
0,50,0.027712354436516762,0.17237135767936707,1.0,1.7237135330194775e-11,1000.0
1,50,0.0,0.17237135767936707,0.846339762210846,0.15911783277988434,999.9945068359375
2,50,0.0,0.17237135767936707,0.7123358249664307,0.29312169551849365,999.9945068359375
3,50,0.0,0.17237135767936707,0.5995493531227112,0.4059082567691803,999.9945068359375
4,50,0.0,0.17237135767936707,0.5046210885047913,0.5008369088172913,999.9945068359375
0,51,0.02731691487133503,0.1763412058353424,1.0,1.763412159350164e-11,1000.0
1,51,0.0,0.1763412058353424,0.8429192304611206,0.16245734691619873,999.99462890625
2,51,0.0,0.1763412058353424,0.7066466808319092,0.298730731010437,999.99462890625
3,51,0.0,0.1763412058353424,0.5924044847488403,0.41297274827957153,999.99462890625
4,51,0.0,0.1763412058353424,0.49663084745407104,0.5087459087371826,999.99462890625
0,52,0.026601824909448624,0.16936656832695007,1.0,1.6936656938026928e-11,1000.0
1,52,0.0,0.16936656832695007,0.8486984372138977,0.15654154121875763,999.9947509765625
2,52,0.0,0.16936656832695007,0.7164705395698547,0.28876927495002747,999.9947509765625
3,52,0.0,0.16936656832695007,0.6048440933227539,0.40039584040641785,999.9947509765625
4,52,0.0,0.16936656832695007,0.5106090307235718,0.4946310222148895,999.9947509765625
0,53,0.027781277894973755,0.1411604881286621,1.0,1.4116049475154657e-11,1000.0
1,53,0.0,0.1411604881286621,0.8731837272644043,0.13230502605438232,999.9945068359375
2,53,0.0,0.1411604881286621,0.7582276463508606,0.24725942313671112,999.9945068359375
3,53,0.0,0.1411604881286621,0.6584097743034363,0.34707993268966675,999.9945068359375
4,53,0.0,0.1411604881286621,0.5717284679412842,0.4337599277496338,999.9945068359375
0,54,0.026211250573396683,0.163068026304245,1.0,1.6306803130028413e-11,1000.0
1,54,0.0,0.163068026304245,0.8539944887161255,0.15117187798023224,999.9939575195312
2,54,0.0,0.163068026304245,0.7254964113235474,0.27966952323913574,999.9946899414062
3,54,0.0,0.163068026304245,0.6163336038589478,0.3888326585292816,999.9944458007812
4,54,0.0,0.163068026304245,0.5235961675643921,0.4815697968006134,999.9942626953125
0,55,0.02627446874976158,0.10886786878108978,1.0,1.0886786264152626e-11,1000.0
1,55,0.0,0.10886786878108978,0.9015690088272095,0.10363709181547165,999.9949951171875
2,55,0.0,0.10886786878108978,0.8085739016532898,0.19663479924201965,999.9949951171875
3,55,0.0,0.10886786878108978,0.725165605545044,0.28003987669944763,999.9949951171875
4,55,0.0,0.10886786878108978,0.6503641605377197,0.354841411113739,999.9949951171875
0,56,0.02779434807598591,0.1326286941766739,1.0,1.3262869968944102e-11,1000.0
1,56,0.0,0.1326286941766739,0.8806681036949158,0.12482835352420807,999.99267578125
